,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector
782,Fire breaks out in Edgewater high-rise building,-0.026156710257055238,A fire broke out shortly before 8:20 a.m. at a building located at 1020 W. Foster Ave.,-0.005922617216128856,Deanese Williams-Harris,0.038205587887205184
783,The Chicago Bears have played 3 times on New Year’s Eve and 5 on New Year’s Day. Here’s how they’ve done since 1988.,-0.12012470921035856,The Chicago Bears will play on Dec. 31 for the fourth time Sunday. They face the Atlanta Falcons at noon at Soldier Field.,0.3091530395904556,Kori Rumore,0.18037779550650157
784,"Two injured overnight on Dan Ryan Expressway, including Illinois state trooper, cops say",-0.07366719550918788,"At least two people were injured overnight in two separate crashes involving an Illinois state police squad car and a Chicago police squad vehicle, police said.",0.19461865269113332,Deanese Williams-Harris,0.24370336334686726
785,Hollywood’s Box Office Recovery Needs Rewrite,-0.008731150825042278,"Aftermath of labor strikes, superhero flops complicate outlook for movie industry in 2024",0.02711931854719296,Dan Gallagher,0.03142498328816146
786,Daywatch: A look at new laws set to take effect in 2024,-0.07066289259819314,"Good morning, Chicago. Here are some of the top stories you need to know to start your day.",0.12636822269996628,Chicago Tribune staff,0.13337228551972657
787,The Blockbuster Year in Stocks No One Saw Coming...,-0.057096572825685143,"U.S. stocks end a topsy-turvy year near records, defying bearish predictions",0.15042530454229563,wsj,0.1202820414910093
788,How Harbaugh Became College Football's Unlikely Revolutionary...,-0.04265307355672121,The Michigan football coach has long antagonized authority figures and challenged the status quo even while leading winning teams. This season is his masterpiece.,0.11452683291281573,wsj,0.1327438298612833
789,Musk and Meloni Form Trans-Atlantic Bond...,-0.018799977144226432,"From immigration to AI, the billionaire and the Italian prime minister are finding common ground",0.0246609827154316,wsj,0.00949320150539279
790,The Secret Foreign Roots of Tech Titans' New California City...,-0.07760113094991539,Silicon Valley investors’ plans for a new city near a military base were hatched by a pair of foreign nationals,0.10275457322131842,wsj,0.058491770760156214
791,Cotton Bowl: Devin Brown will be 1st Ohio State QB to make his 1st career start in a bowl game,-0.07857272135879612,Devin Brown is about to become the first Ohio State quarterback to make his first career start in a bowl game.,0.2367265439243056,Stephen Hawkins,0.13378173834644258
792,Mayo Clinic Q&A: Diabetes and your eyes,-0.028919778647832572,"When diabetic retinopathy develops, eye damage can occur before symptoms develop.",0.037572653498500586,Mayo Foundation for Medical Education and Research,-0.012638765765586868
793,Column: How does this Chicago Bears run defense match up with dominant teams of the past? The numbers don’t lie.,-0.09475841792300344,"There is a link between the 2023 Chicago Bears and past teams, including the division champions in 2018 and 2001 and even the Super Bowl XX champions of 1985.",0.2069868971593678,Brad Biggs,0.15514240292850445
794,Sun Bowl: Player exodus leaves No. 15 Notre Dame and No. 21 Oregon State filling holes before Friday’s game,-0.0658706531394273,The Sun Bowl matching No. 15 Notre Dame and 21st-ranked Oregon State is more about who isn’t playing than who is.,0.13655275281053036,Chicago Tribune,0.11007872660411522
795,"‘Occupied City’ review: Mapping the Holocaust, street by street",-0.028444234834751114,"Early in Steve McQueen’s extraordinary documentary, the film cuts to the interior of the elegant main hall in Amsterdam’s grand Royal Concertgebouw.",0.03608593120588921,Manohla Dargis,0.07392998956493102
796,Opinion series: 2023 in review,-0.057495010551065207,The Tribune opinion section reflects on the events and debates that shaped 2023.,0.09995143418200314,Chicago Tribune,0.029121760046109557
797,Illinois may be up to bat next to build first Great Lakes wind farm after Cleveland drops project,0.001539493416203186,An Illinois bill proposes a wind farm that would be larger than Icebreaker and could benefit from strong state support for clean energy.,0.1354328228335362,Nara Schoenberg,0.1635463560523931
798,Letters: Israeli Prime Minister Benjamin Netanyahu has to go,-0.05241692013805732,Israelis need to find a way to get rid of Prime Minister Benjamin Netanyahu.,0.05953620219952427,Chicago Tribune,0.08292646904010326
799,2023 in review: World events as told through Tribune editorials,-0.078725625295192,Here is a look back at what the Tribune Editorial Board had to say about world events in 2023.,0.1449736466165632,The Editorial Board,0.08134250435978174
800,"New laws for 2024: Minimum wage hike, indoor vape ban and don’t worry about that thing dangling from your rearview mirror",0.004030904907267541,"The new laws will affect everything from education and criminal justice to employee benefits and indoor vaping,",0.0586751064111013,"Jeremy Gorner, Dan Petrella",0.092457297781948
801,2023 in review: A look back at the CTA and public transportation through Tribune op-eds,-0.07043262664228678,Here is a look back at this year’s transportation-related op-eds in excerpts.,0.17966406006598845,Chicago Tribune staff,0.120913774240762
802,Purses are more than just accessories when they’re filled with necessities. That’s why Maria Castro created Love Purse.,-0.015224040485918522,"The program collects handbags, fills them with toiletries and a note of inspiration, and donates them to shelters and safe havens for women in need.",0.05566127903148299,Darcel Rockett,0.07075039675692096
803,"Rate of violent crime on CTA trains was down in 2023, but still higher than pre-pandemic levels",0.008888146723620594,"The rate of violent crime on CTA trains continued to drop in 2023, but still remained above levels seen in the years before the pandemic.",0.12215921204733604,Sarah Freishtat,0.09715889388462529
804,10 things to do around Chicago this weekend: Free New Year’s Eve fireworks and the return of Ramova Theatre,-0.07532155801891349,"There's lots to do as 2023 comes to a close, from fireworks displays to theater shows.",0.23071881351643242,Chicago Tribune staff,0.16039655861095525
805,Ask the Pediatrician: How do you help a baby sleep?,-0.05807456391630694,"Virtually every day, pediatricians hear questions from parents worried their children aren’t sleeping well.",0.04971265832136851,"Rachel Y. Moon, MD, FAAP",0.08916915883310139
806,Ask Amy: A childfree woman struggles with friendship,-0.019783279043622315,"Dear Amy: I love my friends’ kids, but I’m both exhausted from maintaining those friendships and deeply unsatisfied with their quality.",0.03371150991006289,Amy Dickinson,0.04057079559424892
807,"5 takeaways from a 120-104 Bulls loss to the Pacers, including Dalen Terry leading a comeback and Tyrese Haliburton’s 20/20",-0.06660737670608796,The Chicago Bulls erased a 25-point deficit but couldn't hold the lead for more than seven seconds in the loss.,0.10122938682616223,Julia Poe,0.10957575202337466
808,"Photos: Indiana Pacers 120, Chicago Bulls 104",-0.041958467685617507,"Photos from the game between the Indiana Pacers and the Chicago Bulls at the United Center on Thursday, Dec. 28, 2023.",0.1032805296999868,nan,0.07413535437081009
809,"Celtics send Detroit to NBA record-tying 28th straight loss, beating Pistons 128-122 in OT",-0.059403444349300116,"Hoping to avoid a 28th straight loss that would match the longest losing streak in NBA history, the Detroit Pistons forced overtime against the league-best Celtics before Boston recovered to win 128-122.",0.08486841019475833,Jimmy Golen,0.13136766583193094
810,No. 19 N.C. State gets frosted by freshman QB Avery Johnson and Kansas State in the Pop-Tarts Bowl,-0.14280404194323637,"Avery Johnson threw for two touchdowns and ran for one, DJ Giddens rushed for 151 yards and scored twice, and Kansas State beat No. 19 North Carolina State 28-19 in the Pop-Tarts Bowl.",0.23656410423427587,Philip Rossman-Reich,0.10837358789285645
811,Family of deceased Cook County Jail inmate calls for ‘full and fair’ probe following death in custody,0.005466960254125297,The inmate awaiting trial was found unresponsive in his cell earlier this week.,0.0903481588466093,Caroline Kubzansky,0.08707270512240939
812,Chicago Bulls’ Lonzo Ball expected to start running in January: ‘The pain that he was experiencing has been eliminated’,-0.020455141086131334,"Lonzo Ball is expected to begin running in January, but will not return for the Chicago Bulls this season.",0.08735560637433082,Julia Poe,0.11051050573587418
813,Chicago Bulls’ Lonzo Ball expected to start running in January: ‘The pain that he was experiencing has been eliminated’,-0.020455141086131334,"Lonzo Ball is expected to begin running in January, but will not return for the Chicago Bulls this season.",0.08735560637433082,Julia Poe,0.11051050573587418
814,Maine bars Donald Trump from ballot,-0.0689130127466342,Maine’s Democratic secretary of state on Thursday removed former President Donald Trump from the state’s presidential primary ballot under the Constitution’s insurrection clause.,0.06056396273197606,Nicholas Riccardi and David Sharp,0.11581787987961434
815,Zach LaVine is assigned to the Chicago Bulls’ G League affiliate as he nears a return,-0.11288909008726478,"Zach LaVine will begin contact practices this week with the Chicago Bulls' G-League affiliate, the latest step in the guard's recovery from a right foot injury.",0.1871292784344405,Julia Poe,0.057272153651865665
816,Israel Highest Court Strikes Down Controversial Law to Curb Power...,-0.03316193816499435,The law was a centerpiece of the judicial overhaul pursued by the Netanyahu government before the Gaza war erupted,0.002315906404874113,wsj,0.0388114527304424
817,China's Xi Resurrecting Mao's 'Continuous Revolution' With Twist...,0.0033144711051136255,The Chinese leader has made his corruption purge—with millions punished—a pillar of his rule. It risks paralyzing his party.,0.04322769775171764,wsj,0.03663811496517155
818,Mount Prospect man charged in stabbing death at Des Plaines Burger King,-0.04682013441924937,"The suspect and the victim, who knew each other, allegedly argued in the restaurant's parking lot before the stabbing, police said.",0.10533263138495386,Rebecca Johnson,0.08070862235035747
819,"Pregnancy Resource Centers Spark Funding Row Between Biden Administration, Antiabortion Groups",-0.045702570387220476,Conservatives push back on proposal to limit federal money for facilities that discourage women from abortions,0.07485326928144787,Stephanie Armour,0.0983851260098163
820,Israel’s Supreme Court overturns key component of Prime Minister Benjamin Netanyahu’s judicial overhaul,-0.05172074980873731,"In an 8-7 decision, the Supreme Court justices struck down the law because of the “severe and unprecedented harm to the core character of the State of Israel as a democratic country.”",0.047699893824756145,Josef Federman and Melanie Lidman,0.12342410311975982
821,"Man, 53, shot through window in 1st gun death of 2024",0.040457308292388916,A 53-year-old man with multiple gunshot wounds was pronounced dead at the scene in a Greater Grand Crossing home.,0.047054673719685525,Ilana Arougheti,0.028285115462495014
822,Overspent in December? Here’s how to battle the January blues,-0.03925705659275991,"The new year is a great time to create or update a budget, which can give you back a sense of control.",0.10779547557467595,Kimberly Palmer,0.14012385351816192
823,Their Quarterback Got Injured. This NFL Team Got Better...,-0.06297162506962195,"In a season rife with injuries, the Cleveland Browns lost starter Deshaun Watson and their season looked doomed. Then they signed Joe Flacco and emerged as a Super Bowl contender.",0.05208030325593427,Andrew Beaton,0.11262699059443548
824,Sign Up for WSJ’s Five-Week Workout Challenge,-0.006091998715419322,A new exercise regimen to improve your fitness and health for the new year,0.0900812977924943,Jen Murphy,0.06728837339323945
825,"Cale Yarborough, a NASCAR Hall of Famer and 3-time Cup champion in the 1970s, dies at 84",-0.03131809187652834,"Cale Yarborough, considered one of NASCAR’s all-time greatest drivers and the first to win three consecutive Cup titles, has died.",0.08835235080914572,Jenna Fryer,0.06554683789727278
826,"What does the future hold for Justin Fields, Matt Eberflus and the No. 1 pick? Brad Biggs’ 10 thoughts on the Chicago Bears.",-0.01401362451724708,"10 thoughts after the Chicago Bears won their fifth consecutive home game, something they last accomplished in 2018.",0.152868224773556,Brad Biggs,0.08235584406065755
827,Andy Cohen and Anderson Cooper bring booze back to CNN to toast 2024,-0.05789846078550909,Andy Cohen and Anderson Cooper rang in 2024 with some boozing on live television -- bringing back alcohol consumption to CNN after staying sober for last year’s New Year’s Eve broadcast.,0.20759654276480433,Valerie Wu,0.05401576770236716
828,"Boeing warns United, American about potential loose bolts in 737 Max jets",-0.019870799675118178,"American, Southwest, United Airlines and Alaska Airlines confirmed inspections will be done on the 737 Max jets that they fly.",0.067062275018543,Alexandra Skores,0.09491244089440443
829,Japan issues tsunami warnings after a series of very strong earthquakes shook its western coastline,-0.06394882354652509,Japan issued tsunami alerts and ordered evacuations following a series of earthquakes on Monday that started a fire and trapped people under rubble on the west coast of its main island.,0.022761755234569137,Yuri Kageyama,0.0532600140577415
830,The Sports-Betting Traders Deciding How Much You Win or Lose,-0.01976172702416079,"On an NFL Sunday, oddsmakers juggle athletic drama on the field and the financial stakes behind it",0.026669137470889837,Katherine Sayre,0.09138039268918874
831,Optimism Abounds on Wall St This New Year...,-0.03137094806879759,A strong economy upended gloomy forecasts for 2023,0.06905705481767654,wsj,0.02104686648817733
832,Minnesota Nice Wants Minnesota Ice: Locals Crave Bone-Chilling Normal...,0.011655783921014518,"‘Maybe we’ll get lucky and have a polar vortex.’ Unusually mild weather has shaken up seasonal routines, though golfing in winter isn’t bad.",0.08387083242996596,wsj,0.03877023549284786
833,ReliaQuest Bowl: LSU will launch the post-Jayden Daniels era when QB Garrett Nussmeier starts vs. Wisconsin,-0.05320768663659692,LSU quarterback Garrett Nussmeier is confident he can lead the nation’s most prolific offense into the post-Jayden Daniels era.,0.019385384628549218,Fred Goodall,0.06005085648939712
834,Citrus Bowl: Defensive-minded Iowa and offensive-driven Tennessee offer a clash of styles,-0.07086068199714646,"The old saying in boxing is styles make fights. If that’s so, the Citrus Bowl matchup between Tennessee and Iowa will be an interesting tussle on New Year’s Day.",0.122053091719863,Philip Rossman-Reich,0.12930733939720085
835,Column: It’s a new year. Is this a new future for the Chicago Bulls?,-0.04554750010720454,The Chicago Bulls face a turning point in 2024 — but they also have plenty to feel hopeful about after a 10-5 turnaround in the final weeks of 2023.,0.2054520330275409,Julia Poe,0.11668932904285612
836,Fiesta Bowl: Undefeated Liberty faces its stiffest test yet against No. 8 Oregon,-0.003420780187298078,"Liberty rolled through its sixth season as a Division I program undefeated. Awaiting the Flames in the desert are the big, bad Oregon Ducks.",0.11501833188231103,John Marshall,0.02122557771508582
837,Ask Angi: How do I make my house snowstorm ready?,-0.021668908761057537,"Follow these tips to protect yourself, your family, and your home when extreme weather strikes.",0.03644612111384049,Paul F. P. Pogue,0.08275644536479376
838,The biggest women’s jazz festival in the world? It might be in Arlington Heights.,-0.08722923818277195,Hey Nonny is hosting a women's jazz festival with an impressive roster of artists including Mary Halvorson's Amaryllis Project and Alexis Lombre.,0.11165281408466399,Hannah Edgar,0.08830559343914501
839,Editorial: Welcome to 2024 — and some new Illinois laws to keep you in line,-0.0419708164408803,"2024 means new Illinois laws. Have your opinions, but keep your eyes on the road.",0.13098935526795685,The Editorial Board,0.1051602161064693
840,"Leadership turnover, officer deaths, robbery spike challenged CPD in 2023",-0.04448359797243029,"Chicago's homicide and nonfatal shooting totals fell again in 2023, but the city was roiled by robbery and carjacking crews responsible for an overall uptick in violence.",0.056356837623752654,Sam Charles,0.08783011298510246
841,Laura Washington: Getting a grip as 2024 promises more hurly-burly in Chicago and across the nation,-0.06617396394722164,Laura Washington takes a look at the year ahead and suggests buckling your seat belt.,0.1085300762206316,Laura Washington,0.14560649596751318
842,Letters: The United States needs to insist on a cease-fire,-0.03106804563140031,Will the U.S. accept this opportunity to bring lasting peace and security to the region?,0.10252913989825174,Chicago Tribune,0.08154201356228441
843,"Shmuly Yanklowitz: In a stressful world, let’s work on managing our anger in 2024",-0.003338531299959868,"Managing your anger is not about destroying it. You are going through life together, and you should be in charge, benefiting from its wisdom.",0.035312332481225894,Shmuly Yanklowitz,0.09338089928496629
844,"David McGrath: Let’s ditch the Electoral College, plus 9 other no-brainer resolutions for the new year",-0.026068052276968956,Americans should consider a handful of life and death resolutions for 2024,0.09508879369877832,David McGrath,0.024718447908526286
845,Ask the Pediatrician: Should children with diabetes or pre-diabetes go on a low-carb diet?,-0.02461307600606233,"Good nutrition is essential in this fight to protect our kids’ health. The difficulty comes in defining exactly what “good nutrition” means, especially for growing bodies.",0.08799371728673577,Dr. Tamara S. Hannon,0.07293230708455667
846,Ask Amy: Father still married despite no contact with wife,-0.09785266756080091,"Dear Amy: I recently reached out to my estranged father to inquire about any life changes he may have had recently, because I was going through the federal security clearance process. When asked if he was still married, his response was, ""Theoretically yes.""",0.052053138495466555,Amy Dickinson,0.17305802833288908
847,4 takeaways from the Chicago Blackhawks’ 8-1 loss to the Dallas Stars: ‘We have to get stronger mentally’,-0.0526865255960729,"The Chicago Blackhawks were humbled during an 8-1 demolition in Dallas, giving up a hat trick for a second straight game.",0.191320221463684,Chicago Tribune,0.19196948717581108
848,Shale Is Keeping the World Awash With Oil as Conflicts Abound,-0.05410812082118355,"The shipping crisis in the Red Sea is expected to raise consumer prices. But it has had little impact on energy prices, largely because of surging supplies from U.S. frackers.",0.059465839178301394,Collin Eaton,0.0683484814944677
849,Green Bay Packers take control of playoff spot as they cruise past Minnesota Vikings 33-10 on Jordan Love’s 4-touchdown night,-0.04037643183255568,Jordan Love threw three touchdown passes and ran for a score to put the Green Bay Packers in control of a spot in the playoffs with a 33-10 victory over the Minnesota Vikings.,0.21614039700943977,Dave Campbell,0.1349074598401785
850,"With jobs on the line, the Chicago Bears and Justin Fields celebrate New Year with a convincing win over the Atlanta Falcons",-0.06920644432102563,"Justin Fields is well aware of the choice GM Ryan Poles has, and the quarterback did his part Sunday to make the decision tougher — so much so that he had fans at Soldier Field chanting, “We want Fields!” as the game wrapped up.",0.16001165873603895,Colleen Kane,0.23762655106838793
851,Column: ‘You can see where this is going.’ The Chicago Bears finished an eventful 2023 with a hope-inspiring blowout.,-0.09037718817126006,"A victory. A cigar celebration. And expressions of hope. The Chicago Bears ended 2023 in triumphant fashion. Now it’s onto 2024, which should be a fascinating year and is somehow set up to be far more eventful than the one that just ended.",0.2380633953725919,Dan Wiederer,0.22138878112309612
852,Burundi’s president says gay people should be stoned,-0.06555897532962263,"Published by Reuters BUJUMBURA (Reuters) – Burundi's President Evariste Ndayishimiye has called on citizens to stone gay people, escalating a crackdown on sexual minorities in a country where LGBT people already face social ostracism and jail terms of up to t…",0.10168406501179561,Towleroad,0.05355700058862567
853,Mackenzie Holmes scores 30 as No. 16 Indiana women’s basketball turns back Illinois 77-71,-0.032064529543276876,"Mackenzie Holmes scored 13 of her 30 points in the fourth quarter, Yarden Garzon was clutch in the closing seconds and No. 16 Indiana ran its winning streak to 10 with a 77-71 win over Illinois on Sunday.",0.1654742702958174,The Associated Press,0.17068135150475428
854,‘Dumb play by me’: Connor Bedard learns valuable lessons from a split-second decision that led to a Chicago Blackhawks OT loss,-0.05578526057797717,"Anatomy of a ""dumb play"": Connor Bedard said he learned a lot from a go-for-it moment that went wrong during Friday's overtime loss.",0.12587666171020828,Phil Thompson,0.13043003308121115
855,‘Dumb play by me’: Connor Bedard learns valuable lessons from a split-second decision that led to a Chicago Blackhawks OT loss,-0.05578526057797717,"Anatomy of a ""dumb play"": Connor Bedard said he learned a lot from a go-for-it moment that went wrong during Friday's overtime loss.",0.12587666171020828,Phil Thompson,0.13043003308121115
856,"‘Wonka’ ends the year No. 1 at the box office, 2023 sales reach $9 billion in post-pandemic best",-0.0603873789368663,"Hollywood closed out an up and down 2023 with “Wonka” regaining No. 1 at the box office, strong sales for “The Color Purple” and an overall $9 billion in ticket sales that improved on 2022′s grosses but fell about $2 billion shy of pre-pandemic norms.",0.20130932243773714,Jake Coyle,0.16339467142825015
857,"Chicago native Shecky Greene, legendary standup comic, lord of Las Vegas, dies at 97",-0.07491235001361929,"Shecky Greene, the gifted comic and master improviser who became the consummate Las Vegas lounge headliner and was revered by his peers and live audiences as one of the greatest standup acts of his generation, has died. He was 97.",0.13606835664540995,Andrew Dalton,0.10107288876315579
858,New Year’s Eve forecast: Weather officials warn of road hazards,-0.09197943983599544,"Through 6 p.m. Sunday, the National Weather Service said to expect patchy slick spots and some reduced visibility due to snow.",0.09082689660135657,A.D. Quig,0.09675625655654585
859,Paula Abdul accuses ‘American Idol’ producer Nigel Lythgoe of sexual assault in lawsuit,-0.019223705865442753,"Paula Abdul has accused former “American Idol” producer Nigel Lythgoe of sexually assaulting her in the early 2000s when she was a judge on the reality competition show, according to a new lawsuit.",0.1066480150911957,Chicago Tribune,0.11207415733952075
860,Detroit Lions feel like officials robbed them of a win by negating a 2-point conversion vs. the Dallas Cowboys,-0.09099834578228183,Detroit Lions coach Dan Campbell said he explained to officials before playing the Dallas Cowboys what would happen on a 2-point conversion play the Lions had planned.,0.12342166705639102,Schuyler Dixon,0.0842319920193404
861,Week 17 photos: Chicago Bears vs. Atlanta Falcons,-0.03900398290716112,"Photos from the Week 17 game at Soldier Field between the Chicago Bears and Atlanta Falcons on Dec. 31, 2023.",0.1395971003221348,nan,0.07278365620004479
862,Man charged with murder of Austin woman who sought order of protection against him before her death,-0.07475398760288954,"Kenneth Brown, 44, has been arrested for the fatal shooting of his ex-girlfriend, Maria Roque, according to a release from the Chicago Police Department.",0.06732309015933424,A.D. Quig,0.12609797983895987
863,"Texas flies migrants to Rockford, will bus them to Chicago",0.03308701142668724,"A Rockford spokesperson did not immediately say how many migrants were aboard the plane, how they were alerted to the flight, or who had chartered the buses to Chicago’s loading zone.",0.09668217151192948,A.D. Quig,0.12635412799136247
864,Chicago woman accused of lying to conduct straw purchases at Crown Point gun show,-0.04722320707514882,A Chicago woman is charged with lying on an ATF form at the Lake County Gun Show in December in an effort to purchase firearms for an acquaintance.,0.15333684213692322,Staff report,0.1962279799990938
865,Republicans Have Great Chance to Retake Senate in '24*...,0.007440460962243378,"*But they did in 2022, too — abortion access, economy and Trump’s legal troubles are seen as unpredictable factors",0.026365396595792845,wsj,0.013702409429242834
866,Chicago Bulls lean into a new tradition: Thor’s hammer award for defensive output. ‘You take on that challenge.’,-0.07937538129044697,The Chicago Bulls award a replica of Thor's hammer to a different player after every five games to recognize strong defensive performances.,0.15360009018331766,Julia Poe,0.15310488277464174
867,Chicago Bears vs. Atlanta Falcons: Everything you need to know about the Week 17 game before kickoff,-0.0833415063098073,The 6-9 Chicago Bears will play the 7-8 Atlanta Falcons at Soldier Field in a Week 17 matchup. Here’s what you need to know before kickoff.,0.2132319182419451,Colleen Kane,0.1293231637828285
868,"Elizabeth Shackelford: For a better foreign policy in 2024, let’s be more like Taylor Swift",-0.01936578465392813,"Taylor Swift might not be an authority in foreign policy, but she understands relationships, and at its core, that’s what international affairs is all about.",0.025258705346459465,Elizabeth Shackelford,0.031408437935169786
869,A home for the holidays: How one migrant family remembers their past to help define their future in Chicago,-0.05426410638028756,"The Mendezes, who settled in Chicago after enduring the strenuous journey from their home in Maracaibo, Venezuela, had spent previous Christmases surrounded by family and visiting neighbors and loved ones.",0.10609407775336877,Nell Salzman,0.1777069125964772
870,"Stalled Justice: Slow Cook County courts see progress in 2023, but some decade-old cases still linger on dockets",-0.032437088899314404,"In the wake of Tribune's ""Stalled Justice"" investigation, there are hints of progress in slow Cook County court system but enormous challenges remain.",0.16936583818733197,"Joe Mahr, Megan Crepeau",0.182276268460555
871,Here’s how to give your Christmas tree a new life the right way,-0.02764418802689761,Some tips from the Plant Clinic at the Morton Arboretum for proper Christmas tree disposal.,0.09426513785729185,Beth Botts,0.05711693912599003
872,Faith leaders: Here’s how we can be peacemakers in Chicago and beyond,-0.05829101038398221,"For those who make peace cannot keep their peace, they cannot remain silent when they see injustice. In order to make peace, you need to speak out.",0.13005214120494202,"Ciera Bates-Chamberlain, Michael Pfleger, Seth Limmer, Otis Moss III",0.10417394834803417
873,"Mayor Brandon Johnson’s administration enters new year with city at crossroads on migrants, other issues",-0.07215120835462585,"Migrant crisis threatens to eclipse mayor's broader agenda, though he says City Council wins show he’s keeping campaign promises.",0.13252140604890883,Alice Yin,0.15532397280912846
874,"Stalled Justice: Slow Cook County courts see progress in 2023, but some decade-old cases still linger on dockets",-0.032437088899314404,"In the wake of Tribune's ""Stalled Justice"" investigation, there are hints of progress in slow Cook County court system but enormous challenges remain.",0.16936583818733197,"Joe Mahr, Megan Crepeau",0.182276268460555
875,2023 in review: The year in Scott Stantis cartoons,-0.06558894808404148,Scott Stantis presents his favorite editorial cartoons for 2023.,0.06570485135307536,The Editorial Board,0.03757025925733615
876,Letters: The effect of the Colorado Supreme Court decision on Donald Trump,-0.07724887157382909,The Colorado Supreme Court decision that disqualifies Donald Trump from running as a presidential candidate in the state is historically significant.,0.0793241907376796,Chicago Tribune,0.11814119224436581
877,Ask the Pediatrician: How does noise affect children?,-0.007591789006255567,"Compared to adults, children may be more vulnerable to noise effects because they are growing and developing. They may also have less control over where they spend time.",0.033313298248685896,"Sophie J. Balk, MD, FAAP",0.09519906964851543
878,Ask Amy: Your husband is hurting,-0.0703676842385903,"You may not have all of the answers or a surefire solution to an entrenched family dynamic, but you could help to ease your husband’s pain by encouraging him to open up to you, writes Amy Dickinson.",0.10567075551080052,Amy Dickinson,0.07990041066659614
879,How IKEA Downsized to Go Downtown,0.017990164575167,"Furniture giant is opening compact, city-center stores but finding the optimal formula for new, smaller shops hasn’t been easy",0.0646503190509975,Trefor Moss,0.03905090384068899
880,Chicago Bulls improve to 10-5 without Zach LaVine. 5 takeaways from a 105-92 win over the Philadelphia 76ers.,-0.11807388937450014,"The Chicago Bulls beat the Philadelphia 76ers 105-102 on Saturday, their second win over the Eastern Conference power in less than two weeks. The Sixers played without reigning NBA MVP Joel Embiid.",0.27369548683054745,Julia Poe,0.1741605297793285
881,Man charged with killing woman dumped in Hegewisch near Bishop Ford Freeway,-0.04596655929344706,Police said the 53-year-old suspect was identified as the person responsible for a fatal assault on a 50-year-old woman.,0.05264484044164419,William Lee,0.05801556311780587
882,Detroit Pistons snap their record-tying losing streak at 28 games with a 129-127 win against the Toronto Raptors,0.0025915439473465085,Cade Cunningham had 30 points and 12 assists as the Detroit Pistons ended their record-tying losing streak at 28 games with a 129-127 win over the Toronto Raptors on Saturday night.,0.19829082321666647,David Hogg,0.12932644644752145
883,Orange Bowl: No. 6 Georgia routs No. 5 Florida State 63-3 for the biggest margin of victory in bowl history,-0.1340169662871631,"Carson Beck passed for 203 yards and two touchdowns, and No. 6 Georgia routed previously undefeated and fifth-ranked Florida State 63-3 in the Orange Bowl on Saturday in a matchup of teams missing out on the College Football Playoff.",0.15268141031992855,Alanis Thames,0.11201092854025774
884,"North Side woman accused of defacing businesses, Jewish school with antisemitic messages, swastikas",-0.043391354018240236,"The woman from Rogers Park allegedly admitted to several defacements and told police she was being persecuted by ""Jews,"" authorities said.",0.09813155682059005,Nell Salzman,0.12754237675108016
885,Zach LaVine is assigned to the Chicago Bulls’ G League affiliate as he nears a return,-0.11288909008726478,"Zach LaVine will begin contact practices this week with the Chicago Bulls' G-League affiliate, the latest step in the guard's recovery from a right foot injury.",0.1871292784344405,Julia Poe,0.057272153651865665
886,Israel Highest Court Strikes Down Controversial Law to Curb Power...,-0.03316193816499435,The law was a centerpiece of the judicial overhaul pursued by the Netanyahu government before the Gaza war erupted,0.002315906404874113,wsj,0.0388114527304424
887,China's Xi Resurrecting Mao's 'Continuous Revolution' With Twist...,0.0033144711051136255,The Chinese leader has made his corruption purge—with millions punished—a pillar of his rule. It risks paralyzing his party.,0.04322769775171764,wsj,0.03663811496517155
888,Mount Prospect man charged in stabbing death at Des Plaines Burger King,-0.04682013441924937,"The suspect and the victim, who knew each other, allegedly argued in the restaurant's parking lot before the stabbing, police said.",0.10533263138495386,Rebecca Johnson,0.08070862235035747
889,"Pregnancy Resource Centers Spark Funding Row Between Biden Administration, Antiabortion Groups",-0.045702570387220476,Conservatives push back on proposal to limit federal money for facilities that discourage women from abortions,0.07485326928144787,Stephanie Armour,0.0983851260098163
890,Israel’s Supreme Court overturns key component of Prime Minister Benjamin Netanyahu’s judicial overhaul,-0.05172074980873731,"In an 8-7 decision, the Supreme Court justices struck down the law because of the “severe and unprecedented harm to the core character of the State of Israel as a democratic country.”",0.047699893824756145,Josef Federman and Melanie Lidman,0.12342410311975982
891,"Man, 53, shot through window in 1st gun death of 2024",0.040457308292388916,A 53-year-old man with multiple gunshot wounds was pronounced dead at the scene in a Greater Grand Crossing home.,0.047054673719685525,Ilana Arougheti,0.028285115462495014
892,Overspent in December? Here’s how to battle the January blues,-0.03925705659275991,"The new year is a great time to create or update a budget, which can give you back a sense of control.",0.10779547557467595,Kimberly Palmer,0.14012385351816192
893,Their Quarterback Got Injured. This NFL Team Got Better...,-0.06297162506962195,"In a season rife with injuries, the Cleveland Browns lost starter Deshaun Watson and their season looked doomed. Then they signed Joe Flacco and emerged as a Super Bowl contender.",0.05208030325593427,Andrew Beaton,0.11262699059443548
894,Sign Up for WSJ’s Five-Week Workout Challenge,-0.006091998715419322,A new exercise regimen to improve your fitness and health for the new year,0.0900812977924943,Jen Murphy,0.06728837339323945
